"web_words","hunspell_stem","hunspell_time","porter_stem","porter_time","rslp_stem","rslp_time","truncation_3","truncation_4","truncation_5","truncation_6","truncation_7","truncation_8"
"destruiu","destruir",6.52898308436076,"destru",5.9029815196991,"destru",50.759889125824,"des","dest","destr","destru","destrui","destruiu"
"desvantagens","vantagem",6.52999886671702,"desvantagens",5.90384984016418,"desvant",50.7675988674164,"des","desv","desva","desvan","desvant","desvanta"
"desviei","desviar",6.53111736774445,"desvi",5.9046630859375,"desvi",50.7757053375244,"des","desv","desvi","desvie","desviei","desviei"
"desvio","desviar",6.53213154474894,"desvi",5.90547394752502,"desvi",50.784538269043,"des","desv","desvi","desvio","desvio","desvio"
"detectaram","detectar",6.53315243721008,"detect",5.90629076957703,"detect",50.7927026748657,"det","dete","detec","detect","detecta","detectar"
"determinada","determinar",6.53427832921346,"determin",5.90711855888367,"determin",50.8003985881805,"det","dete","deter","determ","determi","determin"
"determinado","determinar",6.53528400659561,"determin",5.90796709060669,"determin",50.8076593875885,"det","dete","deter","determ","determi","determin"
"determinante","determinar",6.53630948066711,"determin",5.90879988670349,"determin",50.8302533626556,"det","dete","deter","determ","determi","determin"
"detetadas","detetar",6.53743728001912,"detet",5.90961337089539,"detet",50.8409261703491,"det","dete","detet","deteta","detetad","detetada"
"devastou","devastar",6.53898471593857,"devast",5.91110467910767,"devast",50.84894490242,"dev","deva","devas","devast","devasto","devastou"
"deviam","dever",6.54012315273285,"dev",5.91192555427551,"dev",50.8569891452789,"dev","devi","devia","deviam","deviam","deviam"
"devida","dever",6.54113578001658,"dev",5.91274476051331,"dev",50.8650143146515,"dev","devi","devid","devida","devida","devida"
"devolução","devolução",6.54216499725978,"devolu",5.91356086730957,"devoluc",50.873767375946,"dev","devo","devol","devolu","devoluç","devoluçã"
"devolve","devolver",6.54330533742905,"devolv",5.91438055038452,"devolv",50.8819892406464,"dev","devo","devol","devolv","devolve","devolve"
"diagnosticada","diagnosticar",6.54431751966476,"diagnostic",5.91520857810974,"diagnostic",50.8898134231567,"dia","diag","diagn","diagno","diagnos","diagnost"
"diagnosticadas","diagnosticar",6.54533975521723,"diagnostic",5.91608166694641,"diagnostic",50.8986513614655,"dia","diag","diagn","diagno","diagnos","diagnost"
"diagnosticar","diagnosticar",6.54648211797078,"diagnostic",5.91691088676453,"diagnostic",50.9065618515015,"dia","diag","diagn","diagno","diagnos","diagnost"
"dicas","dica",6.547503109773,"dic",5.91771984100342,"dic",50.91623878479,"dic","dica","dicas","dicas","dicas","dicas"
"diferenciada","diferenciar",6.54850933551788,"diferenc",5.91855525970459,"diferenci",50.9242584705353,"dif","dife","difer","difere","diferen","diferenc"
"diferenciados","diferenciar",6.54962550004323,"diferenc",5.9193799495697,"diferenci",50.9319019317627,"dif","dife","difer","difere","diferen","diferenc"
"diferente","diferente",6.55064069827398,"diferent",5.92023158073425,"difer",50.9387640953064,"dif","dife","difer","difere","diferen","diferent"
"dificuldades","dificuldade",6.55177980264028,"dificuldad",5.92106795310974,"dificuldad",50.9482548236847,"dif","difi","dific","dificu","dificul","dificuld"
"diga","dizer",6.55279143253962,"dig",5.92187237739563,"dig",50.9570355415344,"dig","diga","diga","diga","diga","diga"
"digitais","digital",6.55379832983017,"digit",5.92269039154053,"digit",50.9647281169891,"dig","digi","digit","digita","digitai","digitais"
"dignidade","digno",6.55491864681244,"dignidad",5.92351222038269,"dign",50.97150182724,"dig","dign","digni","dignid","dignida","dignidad"
"diminuição","diminuição",6.55593377351761,"diminuiçã",5.92437839508057,"diminu",50.979020357132,"dim","dimi","dimin","diminu","diminui","diminuiç"
"diminuíram","diminuir",6.55694805383682,"diminuír",5.92521381378174,"diminu",50.9873683452606,"dim","dimi","dimin","diminu","diminuí","diminuír"
"dinamizar","dinamizar",6.55806591510773,"dinamiz",5.92618680000305,"dinam",50.9953200817108,"din","dina","dinam","dinami","dinamiz","dinamiza"
"dinâmico","dinâmico",6.55908008019129,"dinâm",5.92700791358948,"dinam",51.0024907588959,"din","dinâ","dinâm","dinâmi","dinâmic","dinâmico"
"diocese","diocese",6.56010721921921,"dioces",5.92784333229065,"dioces",51.0112638473511,"dio","dioc","dioce","dioces","diocese","diocese"
"diplomas","diploma",6.56122932831446,"diplom",5.92867660522461,"diplom",51.020889043808,"dip","dipl","diplo","diplom","diploma","diplomas"
"direcionados","direcionar",6.56225070953369,"direcion",5.92950558662415,"direcion",51.0291817188263,"dir","dire","direc","direci","direcio","direcion"
"direi","dizer",6.56386761665344,"dir",5.9310359954834,"dir",51.0371623039246,"dir","dire","direi","direi","direi","direi"
"direta","direto",6.56486068964004,"diret",5.93187618255615,"diret",51.0462968349457,"dir","dire","diret","direta","direta","direta"
"diretos","direto",6.56584708293279,"diret",5.93269515037537,"diret",51.0558910369873,"dir","dire","diret","direto","diretos","diretos"
"direções","direção",6.56693980693817,"direçõ",5.933513879776,"direc",51.0650064945221,"dir","dire","direç","direçõ","direçõe","direções"
"dirigindo","dirigir",6.56810696125031,"dirig",5.93432068824768,"dirig",51.0729427337646,"dir","diri","dirig","dirigi","dirigin","dirigind"
"disciplina","disciplinar",6.56927519639333,"disciplin",5.9351851940155,"disciplin",51.08420586586,"dis","disc","disci","discip","discipl","discipli"
"discutida","discutir",6.57025917768478,"discut",5.93601679801941,"discut",51.0919432640076,"dis","disc","discu","discut","discuti","discutid"
"dispararam","disparar",6.57125080823898,"dispar",5.93687272071838,"dispar",51.1001379489899,"dis","disp","dispa","dispar","dispara","disparar"
"disponibilizada","disponibilizar",6.57234533230464,"disponibiliz",5.93772315979004,"disponibil",51.1082773208618,"dis","disp","dispo","dispon","disponi","disponib"
"disponibilizado","disponibilizar",6.57332871754964,"disponibiliz",5.9385974407196,"disponibil",51.1152606010437,"dis","disp","dispo","dispon","disponi","disponib"
"disponibilização","disponibilização",6.57431243260702,"disponibiliz",5.93952441215515,"disponibil",51.122652053833,"dis","disp","dispo","dispon","disponi","disponib"
"disposto","dispor",6.57541365623474,"dispost",5.94037938117981,"dispost",51.1312739849091,"dis","disp","dispo","dispos","dispost","disposto"
"disputam","disputar",6.57639612356822,"disput",5.94121766090393,"disput",51.139190196991,"dis","disp","dispu","disput","disputa","disputam"
"dissidentes","dissidente",6.57738386789958,"dissident",5.94206786155701,"dissid",51.1470806598663,"dis","diss","dissi","dissid","disside","dissiden"
"distinguir","distinguir",6.57847464879354,"distingu",5.9429190158844,"distingu",51.1552248001099,"dis","dist","disti","distin","disting","distingu"
"disto","distar",6.57950039307276,"dist",5.94377779960632,"dist",51.1637825965881,"dis","dist","disto","disto","disto","disto"
"distribuir","distribuir",6.58070585330327,"distribu",5.94462871551514,"distribu",51.1721115112305,"dis","dist","distr","distri","distrib","distribu"
"distribuiu","distribuir",6.58169133663178,"distribu",5.94547533988953,"distribu",51.1799991130829,"dis","dist","distr","distri","distrib","distribu"
"distritos","distrito",6.58270565271378,"distrit",5.94633054733276,"distrit",51.2180299758911,"dis","dist","distr","distri","distrit","distrito"
"distúrbios","distúrbio",6.5838215470314,"distúrbi",5.94721460342407,"disturbi",51.2276647090912,"dis","dist","distú","distúr","distúrb","distúrbi"
"diversificada","diversificar",6.58480450312297,"diversific",5.94808387756348,"diversific",51.2360329627991,"div","dive","diver","divers","diversi","diversif"
"divulgar","divulgar",6.58578751484553,"divulg",5.9489278793335,"divulg",51.2445724010468,"div","divu","divul","divulg","divulga","divulgar"
"dizer","dizer",6.58687782684962,"diz",5.94976305961609,"diz",51.2526557445526,"diz","dize","dizer","dizer","dizer","dizer"
"doado","doar",6.58786416848501,"doad",5.95060205459595,"do",51.2603185176849,"doa","doad","doado","doado","doado","doado"
"doces","doçar",6.58885225057602,"doc",5.95144152641296,"doc",51.2699534893036,"doc","doce","doces","doces","doces","doces"
"documental","documental",6.58994143009186,"documental",5.95230174064636,"document",51.2771151065826,"doc","docu","docum","docume","documen","document"
"documentários","documentário",6.59092662334442,"documentári",5.95316338539124,"document",51.2852492332458,"doc","docu","docum","docume","documen","document"
"doloroso","doloroso",6.59201217095057,"dolor",5.95399904251099,"dolor",51.2980964183807,"dol","dolo","dolor","doloro","doloros","doloroso"
"domiciliária","domiciliário",6.59300602674484,"domiciliár",5.95484805107117,"domiciliar",51.3138945102692,"dom","domi","domic","domici","domicil","domicili"
"dominam","dominar",6.59424446821213,"domin",5.95571041107178,"domin",51.3258695602417,"dom","domi","domin","domina","dominam","dominam"
"doméstico","doméstico",6.595343542099,"domést",5.95655918121338,"domest",51.3347787857056,"dom","domé","domés","domést","domésti","doméstic"
"domésticos","doméstico",6.59633140563965,"domést",5.95739603042603,"domest",51.3435227870941,"dom","domé","domés","domést","domésti","doméstic"
"dono","dono",6.5973157286644,"don",5.95822858810425,"don",51.3531153202057,"don","dono","dono","dono","dono","dono"
"dormem","dormir",6.59840419689814,"dorm",5.95905542373657,"dorm",51.3614323139191,"dor","dorm","dorme","dormem","dormem","dormem"
"dourada","dourar",6.59938953320185,"dour",5.95990085601807,"dour",51.3691973686218,"dou","dour","doura","dourad","dourada","dourada"
"douradas","dourar",6.6003759543101,"dour",5.96073484420776,"dour",51.3787500858307,"dou","dour","doura","dourad","dourada","douradas"
"doutoramento","doutorar",6.60146578152974,"doutor",5.96157455444336,"doutor",51.3870258331299,"dou","dout","douto","doutor","doutora","doutoram"
"drasticamente","drástico",6.60245331128438,"drastic",5.96241211891174,"drastic",51.3959882259369,"dra","dras","drast","drasti","drastic","drastica"
"duo","duo",6.60343722502391,"duo",5.96325206756592,"duo",51.404084444046,"duo","duo","duo","duo","duo","duo"
"duplica","duplicar",6.60453135967255,"duplic",5.9641330242157,"dupl",51.4122738838196,"dup","dupl","dupli","duplic","duplica","duplica"
"duradoura","duradouro",6.60551992257436,"duradour",5.96510410308838,"durado",51.4200441837311,"dur","dura","durad","durado","duradou","duradour"
"duram","durar",6.60661371946335,"dur",5.96597790718079,"dur",51.4287986755371,"dur","dura","duram","duram","duram","duram"
"duramente","duro",6.60759447813034,"dur",5.96681475639343,"dur",51.4379975795746,"dur","dura","duram","durame","duramen","durament"
"durará","durar",6.60858069658279,"dur",5.96765661239624,"dur",51.4461071491241,"dur","dura","durar","durará","durará","durará"
"décima","décimo",6.60967194636663,"décim",5.96859312057495,"dec",51.4553933143616,"déc","déci","décim","décima","décima","décima"
"décimo","décimo",6.61071031093597,"décim",5.96957468986511,"dec",51.4636025428772,"déc","déci","décim","décimo","décimo","décimo"
"dói","doer",6.61182763973872,"dói",5.97055816650391,"doi",51.4717555046082,"dói","dói","dói","dói","dói","dói"
"ecologista","ecologia",6.61404696305593,"ecolog",5.97300219535828,"ecolog",51.480055809021,"eco","ecol","ecolo","ecolog","ecologi","ecologis"
"economista","economia",6.61504763364792,"econom",5.97399353981018,"econom",51.4878401756287,"eco","econ","econo","econom","economi","economis"
"ecossistemas","ecossistema",6.61613804499308,"ecossistem",5.97497892379761,"ecossistem",51.4983022212982,"eco","ecos","ecoss","ecossi","ecossis","ecossist"
"ecrã","ecrã",6.6171336889267,"ecrã",5.97595810890198,"ecra",51.5071008205414,"ecr","ecrã","ecrã","ecrã","ecrã","ecrã"
"ecrãs","ecrã",6.61823378006617,"ecrãs",5.97693300247192,"ecra",51.5162205696106,"ecr","ecrã","ecrãs","ecrãs","ecrãs","ecrãs"
"edilidade","edilidade",6.61947177648544,"edil",5.97790884971619,"edil",51.5241754055023,"edi","edil","edili","edilid","edilida","edilidad"
"editados","editar",6.62048037449519,"edit",5.9788818359375,"edit",51.5321099758148,"edi","edit","edita","editad","editado","editados"
"editaram","editar",6.62157840331396,"edit",5.97986698150635,"edit",51.5406010150909,"edi","edit","edita","editar","editara","editaram"
"editora","editor",6.62257020076116,"editor",5.98792052268982,"edit",51.548800945282,"edi","edit","edito","editor","editora","editora"
"educativo","educativo",6.62355758746465,"educ",5.9887592792511,"educ",51.5559103488922,"edu","educ","educa","educat","educati","educativ"
"eixo","eixar",6.62516721487045,"eix",5.99023389816284,"eix",51.5647704601288,"eix","eixo","eixo","eixo","eixo","eixo"
"elegível","elegível",6.62616234620412,"eleg",5.99125528335571,"eleg",51.5721876621246,"ele","eleg","elegí","elegív","elegíve","elegível"
"elevadores","elevar",6.62829870382945,"elev",5.99333834648132,"elev",51.5815939903259,"ele","elev","eleva","elevad","elevado","elevador"
"elevatória","elevar",6.62930717865626,"elevatór",5.9941623210907,"elevator",51.5911846160889,"ele","elev","eleva","elevat","elevató","elevatór"
"eliminar","eliminar",6.63040685256322,"elimin",5.99497985839844,"elimin",51.5994062423706,"eli","elim","elimi","elimin","elimina","eliminar"
"eléctrico","eléctrico",6.63139803012212,"eléctr",5.99580264091492,"electr",51.6067492961884,"elé","eléc","eléct","eléctr","eléctri","eléctric"
"embalagens","embalagem",6.63241036732992,"embalagens",5.99661946296692,"embal",51.6149282455444,"emb","emba","embal","embala","embalag","embalage"
"embarcação","embarcação",6.63350122769674,"embarc",5.99743461608887,"embarc",51.637921333313,"emb","emba","embar","embarc","embarca","embarcaç"
"embarque","embarcar",6.63449716965357,"embarqu",5.99824833869934,"embarqu",51.6466536521912,"emb","emba","embar","embarq","embarqu","embarque"
"embater","embater",6.63558800617854,"embat",5.99906516075134,"embat",51.6553025245667,"emb","emba","embat","embate","embater","embater"
"emblema","emblemar",6.63657720486323,"emblem",5.99988794326782,"emblem",51.6644268035889,"emb","embl","emble","emblem","emblema","emblema"
"embutidos","embutir",6.63756751616796,"embut",6.00069427490234,"embut",51.6720869541168,"emb","embu","embut","embuti","embutid","embutido"
"emergir","emergir",6.63866217136383,"emerg",6.00150847434998,"emerg",51.6804995536804,"eme","emer","emerg","emergi","emergir","emergir"
"emigram","emigrar",6.63964628775915,"emigr",6.0023193359375,"emigr",51.688556432724,"emi","emig","emigr","emigra","emigram","emigram"
"emigrante","emigrar",6.64063485066096,"emigr",6.00314617156982,"emigr",51.6954965591431,"emi","emig","emigr","emigra","emigran","emigrant"
"emissora","emissor",6.64280414581299,"emissor",6.00397038459778,"emis",51.7031104564667,"emi","emis","emiss","emisso","emissor","emissora"
"emitido","emitir",6.64379731416702,"emit",6.00477480888367,"emit",51.7107338905334,"emi","emit","emiti","emitid","emitido","emitido"
"emitir","emitir",6.64497027397156,"emit",6.00558185577393,"emit",51.7186727523804,"emi","emit","emiti","emitir","emitir","emitir"
"emocionado","emocionar",6.64612898031871,"emocion",6.00639867782593,"emocion",51.7258379459381,"emo","emoc","emoci","emocio","emocion","emociona"
"empata","empatar",6.64710476795832,"empat",6.0072078704834,"empat",51.7349455356598,"emp","empa","empat","empata","empata","empata"
"empatadas","empatar",6.64818242390951,"empat",6.00803542137146,"empat",51.7435445785522,"emp","empa","empat","empata","empatad","empatada"
"empatia","empatia",6.6491627573967,"empat",6.00884127616882,"empat",51.7517347335815,"emp","empa","empat","empati","empatia","empatia"
"empenhada","empenhar",6.65014054377874,"empenh",6.00964093208313,"empenh",51.7603530883789,"emp","empe","empen","empenh","empenha","empenhad"
"empenhado","empenhar",6.65122400919596,"empenh",6.01044702529907,"empenh",51.7675786018372,"emp","empe","empen","empenh","empenha","empenhad"
"empenho","empenhar",6.652199614048,"empenh",6.01125478744507,"empenh",51.7758622169495,"emp","empe","empen","empenh","empenho","empenho"
"empreender","empreender",6.65318146149317,"empreend",6.01207423210144,"empreend",51.7843465805054,"emp","empr","empre","empree","empreen","empreend"
"empregada","empregar",6.654265832901,"empreg",6.01288342475891,"empreg",51.7924656867981,"emp","empr","empre","empreg","emprega","empregad"
"empregar","empregar",6.65524142185847,"empreg",6.0136992931366,"empreg",51.8004672527313,"emp","empr","empre","empreg","emprega","empregar"
"empresarial","empresarial",6.65622417926788,"empresarial",6.01452612876892,"empresar",51.8078863620758,"emp","empr","empre","empres","empresa","empresar"
"empresária","empresário",6.6573145588239,"empresár",6.01534605026245,"empresar",51.8166010379791,"emp","empr","empre","empres","empresá","empresár"
"encabeçada","encabeçar",6.65829142332077,"encabec",6.01621174812317,"encabec",51.8245089054108,"enc","enca","encab","encabe","encabeç","encabeça"
"encarar","encarar",6.659279469649,"encar",6.01719093322754,"encar",51.8343884944916,"enc","enca","encar","encara","encarar","encarar"
"encarregado","encarregar",6.66070691347122,"encarreg",6.01802611351013,"encarreg",51.8414945602417,"enc","enca","encar","encarr","encarre","encarreg"
"encarregados","encarregar",6.66168031295141,"encarreg",6.01884579658508,"encarreg",51.8501923084259,"enc","enca","encar","encarr","encarre","encarreg"
"encerrada","encerrar",6.66276794274648,"encerr",6.01972079277039,"encerr",51.8581092357635,"enc","ence","encer","encerr","encerra","encerrad"
"encerradas","encerrar",6.66374437411626,"encerr",6.02054858207703,"encerr",51.8674871921539,"enc","ence","encer","encerr","encerra","encerrad"
"encerrado","encerrar",6.66471629540125,"encerr",6.02136921882629,"encerr",51.8746812343597,"enc","ence","encer","encerr","encerra","encerrad"
"encerrados","encerrar",6.66579469442368,"encerr",6.02219128608704,"encerr",51.8833191394806,"enc","ence","encer","encerr","encerra","encerrad"
"enche","encher",6.66676880518595,"enche",6.0230028629303,"ench",51.8925528526306,"enc","ench","enche","enche","enche","enche"
"encomendas","encomenda",6.66774762868881,"encomend",6.02383995056152,"encomend",51.9023218154907,"enc","enco","encom","encome","encomen","encomend"
"encontrarem","encontrar",6.66882694164912,"encontr",6.0246524810791,"encontr",51.9108037948608,"enc","enco","encon","encont","encontr","encontra"
"encurtar","encurtar",6.66979814370473,"encurt",6.02546715736389,"encurt",51.9191496372223,"enc","encu","encur","encurt","encurta","encurtar"
"energético","energético",6.67103156646093,"energét",6.02630567550659,"energe",51.926454782486,"ene","ener","energ","energé","energét","energéti"
"enfatiza","enfatizar",6.6721089164416,"enfatiz",6.02711820602417,"enfatiz",51.9353356361389,"enf","enfa","enfat","enfati","enfatiz","enfatiza"
"enfrenta","enfrentar",6.67308257023493,"enfrent",6.02795100212097,"enfrent",51.9447557926178,"enf","enfr","enfre","enfren","enfrent","enfrenta"
"enfrentamos","enfrentar",6.67416166464488,"enfrent",6.02877807617188,"enfrent",51.9536905288696,"enf","enfr","enfre","enfren","enfrent","enfrenta"
"engenhos","engenhos",6.67513599793116,"engenh",6.02969837188721,"engenh",51.9633591175079,"eng","enge","engen","engenh","engenho","engenhos"
"enquadra","enquadrar",6.67611120144526,"enquadr",6.0305278301239,"enquadr",51.9726705551147,"enq","enqu","enqua","enquad","enquadr","enquadra"
"enquadrada","enquadrar",6.67719124158223,"enquadr",6.03134703636169,"enquadr",51.9806370735168,"enq","enqu","enqua","enquad","enquadr","enquadra"
"ensaio","ensaiar",6.67816889286041,"ensai",6.03217387199402,"ensai",51.9895539283752,"ens","ensa","ensai","ensaio","ensaio","ensaio"
"entendem","entender",6.6791540702184,"entend",6.03299164772034,"entend",51.9979858398438,"ent","ente","enten","entend","entende","entendem"
"entender","entender",6.68023097117742,"entend",6.03381085395813,"entend",52.0218555927277,"ent","ente","enten","entend","entende","entender"
"entendia","entender",6.68121110995611,"entend",6.03462696075439,"entend",52.031102180481,"ent","ente","enten","entend","entendi","entendia"
"enterro","enterrar",6.6821906765302,"enterr",6.0354471206665,"enterr",52.0404181480408,"ent","ente","enter","enterr","enterro","enterro"
"entes","ente",6.68326834837596,"entes",6.03626370429993,"ent",52.0497024059296,"ent","ente","entes","entes","entes","entes"
"entregamos","entregar",6.68424917856852,"entreg",6.03710293769836,"entreg",52.0592803955078,"ent","entr","entre","entreg","entrega","entregam"
"entregou","entregar",6.68532276550929,"entreg",6.03791832923889,"entreg",52.0673825740814,"ent","entr","entre","entreg","entrego","entregou"
"entrem","entrar",6.6862970550855,"entrem",6.03873229026794,"entr",52.0755281448364,"ent","entr","entre","entrem","entrem","entrem"
"entusiasmado","entusiasmar",6.68778351942698,"entusiasm",6.04025936126709,"entusiasm",52.0842578411102,"ent","entu","entus","entusi","entusia","entusias"
"entusiasmo","entusiasmar",6.68887353340785,"entusiasm",6.04108905792236,"entusiasm",52.0934221744537,"ent","entu","entus","entusi","entusia","entusias"
"envenenamento","envenenar",6.6898508310318,"envenen",6.04192447662354,"envenen",52.1005342006683,"env","enve","enven","envene","envenen","envenena"
"enviados","enviar",6.69092515707016,"envi",6.04273462295532,"envi",52.1088929176331,"env","envi","envia","enviad","enviado","enviados"
"envolvendo","envolver",6.6918998281161,"envolv",6.04354619979858,"envolv",52.1172037124634,"env","envo","envol","envolv","envolve","envolven"
"envolvente","envolvente",6.6928771853447,"envolvent",6.04438304901123,"envolv",52.124440908432,"env","envo","envol","envolv","envolve","envolven"
"envolveram","envolver",6.69396057526271,"envolv",6.04520773887634,"envolv",52.1333091259003,"env","envo","envol","envolv","envolve","envolver"
"epidemia","epidemiar",6.69493345419566,"epidem",6.0460319519043,"epidem",52.1417605876923,"epi","epid","epide","epidem","epidemi","epidemia"
"equacionar","equacionar",6.6963551123937,"equacion",6.04685235023499,"equac",52.1497371196747,"equ","equa","equac","equaci","equacio","equacion"
"equilibrada","equilibrar",6.69751458962758,"equilibr",6.047687292099,"equilibr",52.1574490070343,"equ","equi","equil","equili","equilib","equilibr"
"equipadas","equipar",6.69848982095718,"equip",6.04851675033569,"equip",52.16685795784,"equ","equi","equip","equipa","equipad","equipada"
"equipa","equipar",6.69948864777883,"equip",6.04933190345764,"equip",52.1765015125275,"equ","equi","equip","equipa","equipa","equipa"
"equivalentes","equivalente",6.70057139396667,"equivalent",6.0501720905304,"equival",52.1841194629669,"equ","equi","equiv","equiva","equival","equivale"
"esclarecidas","esclarecer",6.70155180295308,"esclarec",6.05100178718567,"esclarec",52.1937506198883,"esc","escl","escla","esclar","esclare","esclarec"
"esclarecimento","esclarecer",6.70271616776784,"esclarec",6.05183482170105,"esclarec",52.2014904022217,"esc","escl","escla","esclar","esclare","esclarec"
"esclarecimentos","esclarecer",6.70370209614436,"esclarec",6.05267667770386,"esclarec",52.2093594074249,"esc","escl","escla","esclar","esclare","esclarec"
"escoceses","escocês",6.70472377538681,"escoces",6.05351853370667,"escoces",52.2197158336639,"esc","esco","escoc","escoce","escoces","escocese"
"escolham","escolher",6.70584238767624,"escolh",6.0544228553772,"escolh",52.2283003330231,"esc","esco","escol","escolh","escolha","escolham"
"escolheram","escolher",6.70683305660884,"escolh",6.05534410476685,"escolh",52.2365369796753,"esc","esco","escol","escolh","escolhe","escolher"
"escolhidos","escolher",6.70782447258631,"escolh",6.05638933181763,"escolh",52.2450923919678,"esc","esco","escol","escolh","escolhi","escolhid"
"escondidas","esconder",6.70891301234563,"escond",6.05724692344666,"escond",52.2538375854492,"esc","esco","escon","escond","escondi","escondid"
"escrevem","escrever",6.70990235010783,"escrev",6.05809640884399,"escrev",52.2628095149994,"esc","escr","escre","escrev","escreve","escrevem"
"escritores","escritor",6.71117547750473,"escritor",6.05894184112549,"escri",52.2705998420715,"esc","escr","escri","escrit","escrito","escritor"
"escritura","escriturar",6.71234900951386,"escritur",6.05979561805725,"escrit",52.2787942886353,"esc","escr","escri","escrit","escritu","escritur"
"escritórios","escritório",6.71333736181259,"escritóri",6.06063938140869,"escrito",52.2877342700958,"esc","escr","escri","escrit","escritó","escritór"
"escuta","escutar",6.71432559887568,"escut",6.06147050857544,"escut",52.2967824935913,"esc","escu","escut","escuta","escuta","escuta"
"escutista","escutismo",6.71540370384852,"escut",6.06229734420776,"escut",52.304181098938,"esc","escu","escut","escuti","escutis","escutist"
"escândalo","escândalo",6.71639274358749,"escândal",6.06312417984009,"escandal",52.3129963874817,"esc","escâ","escân","escând","escânda","escândal"
"esgoto","esgotar",6.71748636960983,"esgot",6.06399297714233,"esgot",52.3213498592377,"esg","esgo","esgot","esgoto","esgoto","esgoto"
"espaciais","espacial",6.71847010056178,"espac",6.06481528282166,"espac",52.3300025463104,"esp","espa","espac","espaci","espacia","espaciai"
"espalhou","espalhar",6.71945635477702,"espalh",6.06563377380371,"espalh",52.3388180732727,"esp","espa","espal","espalh","espalho","espalhou"
"espaçosos","espaçoso",6.72054038445155,"espac",6.0664963722229,"espac",52.3476297855377,"esp","espa","espaç","espaço","espaços","espaçoso"
"especializadas","especializar",6.72162025769552,"especializ",6.06732869148254,"especi",52.357004404068,"esp","espe","espec","especi","especia","especial"
"especificamente","especificar",6.72277008295059,"especif",6.06815934181213,"especific",52.3659353256226,"esp","espe","espec","especi","especif","especifi"
"especificar","especificar",6.7238552292188,"especific",6.06898164749146,"especific",52.3740396499634,"esp","espe","espec","especi","especif","especifi"
"específicas","específico",6.72587573925654,"específ",6.0711395740509,"especif",52.3833463191986,"esp","espe","espec","especí","específ","específi"
"espera","esperar",6.72696047226588,"esper",6.07197332382202,"esper",52.3919725418091,"esp","espe","esper","espera","espera","espera"
"esperanças","esperançar",6.72795425256093,"esperanc",6.07280325889587,"esperanc",52.4180901050568,"esp","espe","esper","espera","esperan","esperanç"
"esperavam","esperar",6.7290562470754,"esper",6.07363843917847,"esper",52.4268412590027,"esp","espe","esper","espera","esperav","esperava"
"esplanadas","esplanada",6.73004282712936,"esplan",6.07445096969604,"esplan",52.4358773231506,"esp","espl","espla","esplan","esplana","esplanad"
"espontânea","espontâneo",6.73102996349335,"espontân",6.07527232170105,"espontane",52.4458811283112,"esp","espo","espon","espont","espontâ","espontân"
"espécies","espécie",6.73212078809738,"espéc",6.07610058784485,"especi",52.4551150798798,"esp","espé","espéc","espéci","espécie","espécies"
"espólio","espólio",6.73312635421753,"espóli",6.07691717147827,"espoli",52.4640390872955,"esp","espó","espól","espóli","espólio","espólio"
"esquece","esquecer",6.73415375153224,"esquec",6.07773303985596,"esquec",52.472172498703,"esq","esqu","esque","esquec","esquece","esquece"
"esqueceram","esquecer",6.73529057502747,"esquec",6.07854604721069,"esquec",52.4810106754303,"esq","esqu","esque","esquec","esquece","esquecer"
"esqueceu","esquecer",6.73631816705068,"esquec",6.07935762405396,"esquec",52.4897754192352,"esq","esqu","esque","esquec","esquece","esqueceu"
"esquecidos","esquecer",6.73733339707057,"esquec",6.08019065856934,"esquec",52.4975907802582,"esq","esqu","esque","esquec","esqueci","esquecid"
"estacionar","estacionar",6.73845195770264,"estacion",6.08101725578308,"estac",52.5047171115875,"est","esta","estac","estaci","estacio","estacion"
"estagnou","estagnar",6.73947695493698,"estagn",6.08196306228638,"estagn",52.5135173797607,"est","esta","estag","estagn","estagno","estagnou"
"estar","estar",6.74061102469762,"estar",6.08278393745422,"est",52.5213122367859,"est","esta","estar","estar","estar","estar"
"estatais","estatal",6.74163630803426,"estat",6.08359622955322,"estatal",52.5308127403259,"est","esta","estat","estata","estatai","estatais"
"estatutos","estatuto",6.74265277385712,"estatut",6.08442997932434,"estatut",52.5400452613831,"est","esta","estat","estatu","estatut","estatuto"
"estende","estender",6.74377746582031,"estend",6.08524799346924,"estend",52.5491969585419,"est","este","esten","estend","estende","estende"
"estereótipos","estereótipo",6.74480045239131,"estereótip",6.0860869884491,"estereotip",52.5593020915985,"est","este","ester","estere","estereó","estereót"
"estimada","estimar",6.74585197766622,"estim",6.08692002296448,"estim",52.567488193512,"est","esti","estim","estima","estimad","estimada"
"estimados","estimar",6.74697948694229,"estim",6.08774042129517,"estim",52.5755825042725,"est","esti","estim","estima","estimad","estimado"
"estimando","estimar",6.7480068564415,"estim",6.08855175971985,"estim",52.5859062671661,"est","esti","estim","estima","estiman","estimand"
"estimação","estimação",6.74903436899185,"estim",6.08938050270081,"estim",52.593777179718,"est","esti","estim","estima","estimaç","estimaçã"
"estimular","estimular",6.75016864538193,"estimul",6.0902087688446,"estimul",52.6028187274933,"est","esti","estim","estimu","estimul","estimula"
"estrangeiras","estrangeiro",6.75119595527649,"estrangeir",6.09103846549988,"estrang",52.6120262145996,"est","estr","estra","estran","estrang","estrange"
"estranha","estranho",6.75231580336889,"estranh",6.09186577796936,"estranh",52.6211023330688,"est","estr","estra","estran","estranh","estranha"
